DATE,HOUR,DBT,DPT,RH,GHR,DNR,DHR,CoolingEnergy
1/14/12,18,18.93117676,13.71679077,71.74343109,0,0,0,64729193.48
1/14/12,19,18.84737549,13.82106934,72.60987854,0,0,0,0
1/14/12,20,18.77575073,13.85091553,73.077034,0,0,0,0
1/14/12,21,18.70168457,14.04918823,74.36638641,0,0,0,0
1/14/12,22,18.61791382,14.23098145,75.64235687,0,0,0,0
1/14/12,23,18.54680786,14.11739502,75.42306519,0,0,0,0
1/14/12,24,18.50979004,13.9885498,74.9694519,0,0,0,0
1/15/12,1,18.51348267,14.01958618,75.10301208,0,0,0,0
1/15/12,2,18.53441772,14.15911255,75.68572235,0,0,0,0
1/15/12,3,18.53118286,14.42772827,77.02793884,0,0,0,0
1/15/12,4,18.5072876,14.68062744,78.41313171,0,0,0,0
1/15/12,5,18.49825439,14.83959351,79.26537323,0,0,0,0
1/15/12,6,18.52098999,14.94500122,79.69160461,0,0,0,0
1/15/12,7,18.61608276,14.98320923,79.41377258,0,0,0,0
1/15/12,8,18.88018188,14.6352478,76.38188934,30,170,20,0
1/15/12,9,19.40776978,14.06130371,71.21891785,222,574,72,2661580.891
1/15/12,10,20.11599121,13.72307739,66.67874908,421,751,94,37437429.22
1/15/12,11,20.71828613,13.45934448,63.15306854,583,835,107,48009505.83
1/15/12,12,21.07238159,13.17711792,60.66656113,687,875,114,48225172.57
1/15/12,13,21.19667969,12.90682373,59.15184784,724,887,117,49667104.75
1/15/12,14,21.10787354,12.69185791,58.64427185,689,875,115,49972623.95
1/15/12,15,20.82625732,12.57323608,59.20601654,587,835,109,48208495.89
1/15/12,16,20.37154541,12.66771851,61.26686859,427,753,96,47200713.34
1/15/12,17,19.96303711,13.44643555,66.11258698,230,588,74,40789455.07
1/15/12,18,19.81307373,14.31160889,70.58351898,0,0,0,0
1/15/12,19,19.78252563,14.63439331,72.20726013,0,0,0,0
1/15/12,20,19.76134644,14.80437622,73.09892273,0,0,0,0
1/15/12,21,19.78292236,14.97994385,73.83111572,0,0,0,0
1/15/12,22,19.81124268,15.19106445,74.70870972,0,0,0,0
1/15/12,23,19.8376709,15.4430481,75.80247498,0,0,0,0
1/15/12,24,19.88408813,15.71477661,76.91153717,0,0,0,0
1/16/12,1,19.93096313,15.99019775,78.05039215,0,0,0,0
1/16/12,2,19.95842896,16.23632202,79.15054321,0,0,0,0
1/16/12,3,19.97014771,16.4609314,80.23220062,0,0,0,0
1/16/12,4,19.96273193,16.65609131,81.27098083,0,0,0,0
1/16/12,5,19.9458252,16.79152832,82.05862427,0,0,0,0
1/16/12,6,19.94051514,16.85836182,82.43436432,0,0,0,0
1/16/12,7,19.96068726,16.8772522,82.4300766,0,0,0,76434484.91
1/16/12,8,20.05150757,16.48232422,79.93780518,30,164,20,74245644.51
1/16/12,9,20.55568848,15.79845581,74.18029785,217,557,70,78116539.43
1/16/12,10,21.48180542,15.44243774,68.49829865,411,729,93,86356885.75
1/16/12,11,22.23900757,15.32106934,64.89710999,569,811,106,91431373.02
1/16/12,12,22.62243042,15.25429688,63.13093185,399,127,315,90539115.61
1/16/12,13,22.74761353,15.23302612,62.56781769,706,861,115,96242326.94
1/16/12,14,22.65224609,15.25301514,63.01160431,671,848,113,98817172.82
1/16/12,15,22.359552,15.30474243,64.35536957,302,76,258,92332374.73
1/16/12,16,21.8875061,15.43279419,66.77931213,201,43,182,89726666.16
1/16/12,17,21.36956177,15.98015747,71.38498688,223,557,73,92890973.61
1/16/12,18,21.09328613,16.61806641,75.615448,0,0,0,85194143.74
1/16/12,19,21.03676758,16.83843384,76.9473114,0,0,0,81024866.91
1/16/12,20,21.02477417,16.88973389,77.25493622,0,0,0,78973486.37
